Entry Date,Stream Type,Gender,Nationality,Department,Student Name,Caste,Enrollment Id,Graduation Type,Year Of Study,Hostel,Discontinued,Moved Between Department,Is Retained,Has Graduated,CGPA,Has Arrears,State,Rca For Discontinued,Discontinued Flag,Retained Flag,Moved Between Department Flag
2018-01-01,SFS,Female,Indian,Tamil,ARCHA,BC,Student05547,UG,Final Year,Day Scholar,,,,Yes,4.2,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,ARNAVAZ,BC,Student05548,UG,Final Year,Day Scholar,,,,,5.5,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,ARNAVI,Others,Student05549,UG,Final Year,Day Scholar,,,,Yes,7.4,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,ARPITA,MBC,Student05550,UG,Final Year,Day Scholar,,,,Yes,7.1,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,ARSHPREET,SC,Student05551,UG,Final Year,Day Scholar,,,,Yes,5.4,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,ASHIKA,OBC,Student05552,UG,Final Year,Day Scholar,,,,Yes,6.1,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,AVINASHI,BC,Student05553,UG,Final Year,Day Scholar,,,,,4.7,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,AYEZA,BC,Student05554,UG,Final Year,Day Scholar,,,,Yes,9.4,,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,AYUSHI,OBC,Student05555,UG,Final Year,Day Scholar,,,,Yes,6.7,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,BADULI,BC,Student05556,UG,Final Year,Hostel,,,,Yes,4.3,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,BAHAAR,BC,Student05557,UG,Final Year,Day Scholar,,,,,6.4,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,BARUNI,BC,Student05558,UG,Final Year,Day Scholar,,,,Yes,3.6,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,CHITKALA,ST,Student05591,PG,Final Year,Day Scholar,,,,Yes,9.6,,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,DAARSHINI,BC,Student05592,PG,Final Year,Hostel,,,,Yes,9.7,,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,DAKSHAYINI,ST,Student05593,PG,Final Year,Day Scholar,,,,Yes,4.4,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,DALEELA,BC,Student05594,PG,Final Year,Day Scholar,,,,,4.6,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,DEEPA,OBC,Student05595,PG,Final Year,Hostel,,,,Yes,6.2,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,DEEPAKALA,OBC,Student05596,PG,Final Year,Day Scholar,,,,Yes,7.4,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,DEEPAVATI,BC,Student05597,PG,Final Year,Day Scholar,,,,Yes,6.4,Yes,Tamil Nadu,,0,0,0
2018-01-01,SFS,Female,Indian,Tamil,DEEYA,MBC,Student05598,PG,Final Year,Day Scholar,,,,,4.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SEKHAR SURYA,ST,Student02692,UG,Final Year,Hostel,,,,Yes,3.1,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SELVARAJ,Others,Student02693,UG,Final Year,Day Scholar,,,,Yes,4.2,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SENGILI MURUGAN,MBC,Student02694,UG,Final Year,Day Scholar,,,,Yes,6.2,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SESHU KMR,OBC,Student02695,UG,Final Year,Day Scholar,,,,Yes,7.2,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SEV ANAND,BC,Student02696,UG,Final Year,Hostel,,,,Yes,9.7,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SEVAK,BC,Student02697,UG,Final Year,Day Scholar,,,,,5.1,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHAAD ALI,OBC,Student02698,UG,Final Year,Day Scholar,,,,Yes,6.7,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHABBIR KHAN,OBC,Student02699,UG,Final Year,Hostel,,,,Yes,6.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHABBIR KUMAR,OBC,Student02700,UG,Final Year,Day Scholar,,,,Yes,5.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHABNAM VIRMANI,OBC,Student02701,UG,Final Year,Day Scholar,,,,Yes,5.6,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHADAAB MIRZA,BC,Student02702,UG,Final Year,Day Scholar,,,,,6.3,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHADAB AHMAD,BC,Student02703,UG,Final Year,Day Scholar,,,,Yes,3.2,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHADAB KHAN,BC,Student02704,UG,Final Year,Hostel,,,,Yes,5.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHAHAB SHAMSI,Others,Student02705,UG,Final Year,Day Scholar,,,,Yes,5.4,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHAHEED LATIF,BC,Student02706,UG,Final Year,Day Scholar,,,,Yes,3.4,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHAHEEN KHAN,BC,Student02707,UG,Final Year,Hostel,,,,Yes,6.4,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHAHID KAZMI,MBC,Student02708,UG,Final Year,Day Scholar,,,,Yes,7.1,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHAHRUKH SULTAN,SC,Student02709,UG,Final Year,Day Scholar,,,,,7.6,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHAHU MODAK,BC,Student02710,UG,Final Year,Day Scholar,,,,Yes,5.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHAHZADI,OBC,Student02711,UG,Final Year,Hostel,,,,Yes,5.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHAILENDRA SINGH RAJPUT,SC,Student02712,UG,Final Year,Day Scholar,,,,Yes,6.7,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,POOJA ,ST,Student05514,UG,Final Year,Day Scholar,,,,,7.6,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,PREETHI  Y B,BC,Student05515,UG,Final Year,Hostel,,,,Yes,6.3,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,SALMA,MBC,Student05516,UG,Final Year,Day Scholar,,,,Yes,6.1,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,SHRUTHI ,MBC,Student05517,UG,Final Year,Day Scholar,,,,Yes,7.3,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,SINCHANA  S M ,BC,Student05518,UG,Final Year,Day Scholar,,,,Yes,9.1,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,SUMA  K ,BC,Student05519,UG,Final Year,Hostel,,,,,3.6,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AABOLI,Others,Student05520,UG,Final Year,Day Scholar,,,,Yes,5.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AADHYA,OBC,Student05521,UG,Final Year,Day Scholar,,,,Yes,7.3,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AAKSHI,OBC,Student05522,UG,Final Year,Day Scholar,,,,Yes,8.6,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AANCHAL,OBC,Student05523,UG,Final Year,Day Scholar,,,,Yes,8.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AARTI,BC,Student05524,UG,Final Year,Hostel,,,,Yes,8.1,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AATMAJA,BC,Student05525,UG,Final Year,Day Scholar,,,,Yes,4.2,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,ADDITRI,Others,Student05526,UG,Final Year,Day Scholar,,,,Yes,5.3,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,ADVAITA,BC,Student05527,UG,Final Year,Day Scholar,,,,Yes,5.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AEKTA,BC,Student05528,UG,Final Year,Day Scholar,,,,Yes,7.7,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AESHANA,BC,Student05529,UG,Final Year,Hostel,,,,Yes,7.2,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AGAJA,BC,Student05530,UG,Final Year,Day Scholar,,,,Yes,6.2,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AHILYA,OBC,Student05531,UG,Final Year,Day Scholar,,,,Yes,4.4,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AISIRI,OBC,Student05532,UG,Final Year,Day Scholar,,,,Yes,9.2,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AJANTA,SC,Student05533,UG,Final Year,Day Scholar,,,,Yes,9.2,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AKULAA,BC,Student05534,UG,Final Year,Day Scholar,,,,,9.7,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AMALAMANI,BC,Student05535,UG,Final Year,Hostel,,,,Yes,6.2,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AMIYA,BC,Student05536,UG,Final Year,Day Scholar,,,,Yes,3.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,AMNA,OBC,Student05537,UG,Final Year,Day Scholar,,,,Yes,9.6,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,ANCHITA,MBC,Student05538,UG,Final Year,Hostel,,,,Yes,8.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHITIZ SRIVASTAVA,OBC,Student08895,PG,Final Year,Day Scholar,,,,,6.4,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIV HARE,OBC,Student08896,PG,Final Year,Day Scholar,,,,Yes,6.6,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIV KUMAR,OBC,Student08897,PG,Final Year,Day Scholar,,,,Yes,6.3,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIV KUMAR PATHAK,OBC,Student08898,PG,Final Year,Day Scholar,,,,Yes,7.2,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIVA,OBC,Student08899,PG,Final Year,Day Scholar,,,,Yes,3.2,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIVA NARAAIN,BC,Student08900,PG,Final Year,Day Scholar,,,,,4.6,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIVA SHAKTI DATTA,ST,Student08901,PG,Final Year,Day Scholar,,,,Yes,3.3,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIVAJEE CHANDRABHUSHAN,OBC,Student08902,PG,Final Year,Day Scholar,,,,Yes,8.7,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIVAJI GANESAN,BC,Student08903,PG,Final Year,Day Scholar,,,,Yes,6.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIVAJI LOTAN PATIL,BC,Student08904,PG,Final Year,Day Scholar,,,,Yes,6.4,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIVAKUMAR,BC,Student08905,PG,Final Year,Day Scholar,,,,,8.6,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIVAM NAIR,ST,Student08906,PG,Final Year,Day Scholar,,,,Yes,6.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIVAM TIWARI,BC,Student08907,PG,Final Year,Day Scholar,,,,Yes,8.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIVENDRA SINGH DUNGARPUR,Others,Student08908,PG,Final Year,Day Scholar,,,,Yes,6.1,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHIVRAM YADAV,OBC,Student08909,PG,Final Year,Day Scholar,,,,Yes,8.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHOBHNA SAMARTH,OBC,Student08910,PG,Final Year,Day Scholar,,,,Yes,4.3,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHOIB NIKASH SHAH,SC,Student08911,PG,Final Year,Day Scholar,,,,,3.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHOMA ANAND,BC,Student08912,PG,Final Year,Day Scholar,,,,Yes,6.7,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHOME MAKHIJA,BC,Student08913,PG,Final Year,Day Scholar,,,,Yes,8.2,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHOMU MUKHERJEE,BC,Student08914,PG,Final Year,Hostel,,,,Yes,6.7,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHONA URVASHI,MBC,Student08915,PG,Final Year,Day Scholar,,,,,9.7,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHONALI BOSE,ST,Student08916,PG,Final Year,Day Scholar,,,,Yes,7.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHOOJIT SIRCAR,Others,Student08917,PG,Final Year,Day Scholar,,,,Yes,3.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHORYA VEER SAAGAR,OBC,Student08918,PG,Final Year,Day Scholar,,,,,4.4,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHRABANI DEODHAR,OBC,Student08919,PG,Final Year,Day Scholar,,,,Yes,6.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHRAVAN KATIKANENI,OBC,Student08920,PG,Final Year,Day Scholar,,,,Yes,7.4,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHRAVANKUMAR TIWARI,OBC,Student08921,PG,Final Year,Day Scholar,,,,,8.2,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHREE NARAYAN SINGH,OBC,Student08922,PG,Final Year,Day Scholar,,,,Yes,9.7,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHREE NATH PATANKAR,BC,Student08923,PG,Final Year,Day Scholar,,,,Yes,7.4,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHRIRANG DHHAVALE,BC,Student08924,PG,Final Year,Day Scholar,,,,Yes,5.6,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHRIVAS NYDU,BC,Student08925,PG,Final Year,Day Scholar,,,,Yes,9.5,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHUBHRADEEP CHAKRAVORTY,BC,Student08926,PG,Final Year,Day Scholar,,,,,7.3,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHUJA ALI,BC,Student08927,PG,Final Year,Day Scholar,,,,Yes,7.1,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHYAM BENEGAL,BC,Student08928,PG,Final Year,Day Scholar,,,,,3.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHYAM GUPTA,BC,Student08929,PG,Final Year,Day Scholar,,,,Yes,4.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Male,Indian,Tamil,SHYAM KUMAR,ST,Student08930,PG,Final Year,Day Scholar,,,,Yes,9.4,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,DESHAL,OBC,Student08931,PG,Final Year,Hostel,,,,Yes,8.6,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,DEVAKALI,SC,Student08932,PG,Final Year,Day Scholar,,,,Yes,8.2,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,DEVAVARNINI,BC,Student08933,PG,Final Year,Day Scholar,,,,,3.6,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,DEVI,OBC,Student08934,PG,Final Year,Day Scholar,,,,Yes,3.1,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,DHANYATA,BC,Student08935,PG,Final Year,Day Scholar,,,,Yes,9.7,,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,DHARNITHA,MBC,Student08936,PG,Final Year,Day Scholar,,,,,5.5,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,DHIYA,MBC,Student08937,PG,Final Year,Day Scholar,,,,Yes,6.6,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,DIVITA,OBC,Student08938,PG,Final Year,Day Scholar,,,,Yes,5.4,Yes,Tamil Nadu,,0,0,0
2019-01-01,SFS,Female,Indian,Tamil,DRISHANA,BC,Student08939,PG,Final Year,Day Scholar,,,,Yes,8.2,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SEKHAR SURYA,ST,Student02692,UG,First Year,Hostel,,,,,6.4,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SELVARAJ,Others,Student02693,UG,First Year,Day Scholar,,,,,3.1,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SENGILI MURUGAN,MBC,Student02694,UG,First Year,Day Scholar,,,,,8.6,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SESHU KMR,OBC,Student02695,UG,First Year,Day Scholar,,,,,8.1,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SEV ANAND,BC,Student02696,UG,First Year,Hostel,,,,,4.1,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SEVAK,BC,Student02697,UG,First Year,Day Scholar,,,,,4.5,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHAAD ALI,OBC,Student02698,UG,First Year,Day Scholar,,,,,3.4,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHABBIR KHAN,OBC,Student02699,UG,First Year,Hostel,,,,,4.6,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHABBIR KUMAR,OBC,Student02700,UG,First Year,Day Scholar,,,,,8.4,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHABNAM VIRMANI,OBC,Student02701,UG,First Year,Day Scholar,,,,,8.2,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHADAAB MIRZA,BC,Student02702,UG,First Year,Day Scholar,,,,,7.7,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHADAB AHMAD,BC,Student02703,UG,First Year,Day Scholar,,,,,5.2,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHADAB KHAN,BC,Student02704,UG,First Year,Hostel,,,,,4.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHAHAB SHAMSI,Others,Student02705,UG,First Year,Day Scholar,,,,,3.6,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHAHEED LATIF,BC,Student02706,UG,First Year,Day Scholar,,,,,9.6,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHAHEEN KHAN,BC,Student02707,UG,First Year,Hostel,,,,,7.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHAHID KAZMI,MBC,Student02708,UG,First Year,Day Scholar,,,,,3.5,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHAHRUKH SULTAN,SC,Student02709,UG,First Year,Day Scholar,,,,,6.7,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHAHU MODAK,BC,Student02710,UG,First Year,Day Scholar,,,,,4.7,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHAHZADI,OBC,Student02711,UG,First Year,Hostel,,,,,8.1,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHAILENDRA SINGH RAJPUT,SC,Student02712,UG,First Year,Day Scholar,,,,,8.1,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHEKHAR SIRRINN,BC,Student02769,PG,First Year,Day Scholar,,,,,6.2,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHEKKHAR SURI,BC,Student02770,PG,First Year,Day Scholar,,,yes,,9.2,,Tamil Nadu,,0,1,0
2017-01-01,SFS,Male,Indian,Tamil,SHELLY CHOPRA DHAR,BC,Student02771,PG,First Year,Day Scholar,,,,,3.5,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHENPENN KHYMSAR,BC,Student02772,PG,First Year,Day Scholar,,,yes,,7.7,Yes,Tamil Nadu,,0,1,0
2017-01-01,SFS,Male,Indian,Tamil,SHER JUNG SINGH,OBC,Student02773,PG,First Year,Day Scholar,,,yes,,9.7,,Tamil Nadu,,0,1,0
2017-01-01,SFS,Male,Indian,Tamil,SHERLYN CHOPRA,BC,Student02774,PG,First Year,Day Scholar,,,,,4.4,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHESHAGIRI YELAMELI,BC,Student02775,PG,First Year,Hostel,,,,,4.7,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHIBU MITRA,BC,Student02776,PG,First Year,Day Scholar,,,yes,,4.2,Yes,Tamil Nadu,,0,1,0
2017-01-01,SFS,Male,Indian,Tamil,SHIKHA DEWAN,BC,Student02777,PG,First Year,Day Scholar,,,,,9.7,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHIKHA TRIVEDI,BC,Student02778,PG,First Year,Day Scholar,,,yes,,9.4,,Tamil Nadu,,0,1,0
2017-01-01,SFS,Male,Indian,Tamil,SHILPA RANADE,MBC,Student02779,PG,First Year,Day Scholar,,,,,3.1,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHIMIT AMIN,BC,Student02780,PG,First Year,Day Scholar,,,,,5.6,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHINE KRISHNA,BC,Student02781,PG,First Year,Day Scholar,,,yes,,7.4,Yes,Tamil Nadu,,0,1,0
2017-01-01,SFS,Male,Indian,Tamil,SHIRAZ HENRY,SC,Student02782,PG,First Year,Day Scholar,,,yes,,6.1,Yes,Tamil Nadu,,0,1,0
2017-01-01,SFS,Male,Indian,Tamil,SHIREESH SHARMA,Others,Student02783,PG,First Year,Hostel,,,,,7.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Male,Indian,Tamil,SHIROE BROTHERS,OBC,Student02784,PG,First Year,Day Scholar,,,yes,,3.5,Yes,Tamil Nadu,,0,1,0
2019-01-01,SFS,Male,Indian,Tamil,SHAKIL. S. SAIFEE,BC,Student12600,UG,First Year,Day Scholar,yes,,,,4.5,Yes,Tamil Nadu,Health issue,1,0,0
2017-01-01,SFS,Female,Indian,Tamil,POOJA ,ST,Student05514,UG,First Year,Day Scholar,,,,,8.4,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,PREETHI  Y B,BC,Student05515,UG,First Year,Hostel,,,,,7.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,SALMA,MBC,Student05516,UG,First Year,Day Scholar,,,,,3.7,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,SHRUTHI ,MBC,Student05517,UG,First Year,Day Scholar,,,,,5.5,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,SINCHANA  S M ,BC,Student05518,UG,First Year,Day Scholar,,,,,3.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,SUMA  K ,BC,Student05519,UG,First Year,Hostel,,,,,9.7,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,AABOLI,Others,Student05520,UG,First Year,Day Scholar,,,,,3.6,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,AADHYA,OBC,Student05521,UG,First Year,Day Scholar,,,,,6.3,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,AAKSHI,OBC,Student05522,UG,First Year,Day Scholar,,,,,6.1,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,AANCHAL,OBC,Student05523,UG,First Year,Day Scholar,,,,,8.6,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,AARTI,BC,Student05524,UG,First Year,Hostel,,,,,3.7,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,AATMAJA,BC,Student05525,UG,First Year,Day Scholar,,,,,3.6,Yes,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,ADDITRI,Others,Student05526,UG,First Year,Day Scholar,,,,,9.5,,Tamil Nadu,,0,0,0
2017-01-01,SFS,Female,Indian,Tamil,ADVAITA,BC,Student05527,UG,First Year,Day Scholar,,,,,3.5,Yes,Tamil Nadu,,0,0,0
